0,1,2,3,4,5,6,7,8
0.0,-0.014156341552734375,0.040920257568359375,0.5141563415527344,-0.20762025756835945,0.5,-0.16670000000000007,-0.03,0.0
0.11588835716247559,-0.01770412808853472,0.035394324708161715,0.5116041280885347,-0.2029943247081617,0.4939,-0.16759999999999997,-0.03,0.01
0.21617603302001953,-0.01885821320210917,0.03392683813370898,0.5051582132021091,-0.20242683813370907,0.48629999999999995,-0.1685000000000001,-0.03,0.01
0.31638669967651367,-0.019307017055961585,0.03338492221840573,0.4981070170559617,-0.20258492221840574,0.4788000000000001,-0.16920000000000002,-0.03,0.01
0.41669321060180664,-0.01635990321347083,0.029026246260090288,0.48765990321347064,-0.19872624626009025,0.47129999999999983,-0.16969999999999996,-0.05,0.08
0.5168201923370361,-0.015999511087257626,0.030034046742516057,0.4797995110872576,-0.20023404674251596,0.4638,-0.1701999999999999,-0.05,0.08
0.6171286106109619,-0.015865982144185428,0.030422868704596852,0.4721659821441856,-0.20102286870459693,0.45630000000000015,-0.17060000000000008,-0.05,0.08
0.7174050807952881,0.011940292821616225,0.017283352037455072,0.43695970717838384,-0.1882833520374551,0.4489000000000001,-0.17100000000000004,-0.13,0.29
0.817805290222168,0.01945735012437967,0.020307939241057338,0.42194264987562013,-0.19160793924105735,0.4413999999999998,-0.1713,-0.13,0.29
0.918391227722168,0.02230670886012689,0.021478265170705318,0.4116932911398733,-0.19307826517070528,0.43400000000000016,-0.17159999999999997,-0.13,0.29
1.0185222625732422,0.08510171893737205,-0.004663557840340109,0.3413982810626278,-0.16723644215965983,0.4264999999999999,-0.17189999999999994,-0.22,0.52
1.1187937259674072,0.1055417432384004,-0.005819236392262547,0.31355825676159943,-0.16628076360773736,0.4190999999999998,-0.17209999999999992,-0.22,0.52
1.2191073894500732,0.11331076833279544,-0.00625047977478925,0.29838923166720477,-0.16604952022521063,0.4117000000000002,-0.1722999999999999,-0.22,0.52
1.3345813751220703,0.19626368714983886,-0.037014123237289275,0.20803631285016125,-0.13538587676271083,0.4043000000000001,-0.1724000000000001,-0.27,0.6
1.4349467754364014,0.22708672937012217,-0.0485854060475245,0.16991327062987763,-0.12391459395247559,0.3969999999999998,-0.1725000000000001,-0.27,0.6
1.5352699756622314,0.23880583797374133,-0.052988081336903727,0.15079416202625884,-0.11951191866309638,0.38960000000000017,-0.1725000000000001,-0.26,0.52
1.6385161876678467,0.3186029351866754,-0.09313757416525063,0.06369706481332449,-0.07936242583474946,0.38229999999999986,-0.1725000000000001,-0.26,0.52
1.7513928413391113,0.3480168914433585,-0.10653356078307513,0.026883108556641278,-0.06586643921692498,0.3748999999999998,-0.1724000000000001,-0.26,0.52
1.8531789779663086,0.36026664385096513,-0.11378376597384199,0.007333356149034798,-0.05851623402615791,0.3675999999999999,-0.1722999999999999,-0.26,0.52
1.9672386646270752,0.42621907611869736,-0.15093716083286784,-0.0659190761186973,-0.021262839167132064,0.36030000000000006,-0.1721999999999999,-0.24,0.41
2.0675578117370605,0.4533567259887477,-0.1719160222753377,-0.10025672598874774,-8.397772466223197e-05,0.35309999999999997,-0.17199999999999993,-0.24,0.41
2.1785693168640137,0.4627144077260339,-0.17824805596520735,-0.11691440772603379,0.006548055965207383,0.3458000000000001,-0.17169999999999996,-0.18,0.26
2.3055403232574463,0.5143115459155614,-0.2146702707430463,-0.17571154591556137,0.04327027074304629,0.3386,-0.1714,-0.18,0.26
2.405820608139038,0.5356563141162739,-0.23106473901991784,-0.20425631411627398,0.060064739019917796,0.3313999999999999,-0.17100000000000004,-0.18,0.26
2.5062732696533203,0.5437535604235737,-0.2372739338155787,-0.21955356042357388,0.06667393381557862,0.3241999999999998,-0.17060000000000008,-0.18,0.26
2.6218345165252686,0.5672057885722027,-0.2578534832468306,-0.25020578857220255,0.08775348324683069,0.31700000000000017,-0.17009999999999992,-0.1,0.08
2.7220425605773926,0.5801911852353324,-0.27401925744510214,-0.2702911852353326,0.10441925744510216,0.30989999999999984,-0.16959999999999997,-0.1,0.08
2.822331428527832,0.5832677734746173,-0.29032984585031535,-0.2804677734746174,0.12132984585031531,0.30279999999999996,-0.16900000000000004,-0.02,-0.08
2.935847759246826,0.5873919352303071,-0.30303814937701457,-0.291691935230307,0.13463814937701446,0.2957000000000001,-0.1684000000000001,-0.02,-0.08
3.038456916809082,0.5890396602350024,-0.3075356080555747,-0.30033966023500247,0.13983560805557477,0.28869999999999996,-0.16769999999999996,-0.02,-0.08
3.138834238052368,0.5681658267362744,-0.3074573036397251,-0.2864658267362745,0.14055730363972507,0.28169999999999984,-0.16690000000000005,0.06,-0.23
3.238954782485962,0.5632767531950449,-0.3131307720528272,-0.2885767531950447,0.14703077205282727,0.27470000000000017,-0.16609999999999991,0.06,-0.23
3.3545854091644287,0.5258450264378819,-0.30295392679372846,-0.2580450264378821,0.13775392679372844,0.2677999999999998,-0.1652,0.14,-0.33
3.4700939655303955,0.5151330612124023,-0.30346113405649483,-0.2542330612124024,0.13926113405649493,0.2608999999999999,-0.1641999999999999,0.14,-0.33
3.576765537261963,0.5106044061022991,-0.3025623522302582,-0.25660440610229907,0.13936235223025817,0.254,-0.1632,0.14,-0.33
3.686075448989868,0.4633767660584041,-0.28250543151750196,-0.21617676605840425,0.12040543151750205,0.24719999999999986,-0.1620999999999999,0.18,-0.39
3.8082518577575684,0.44794780681236396,-0.27924761051804114,-0.2075478068123638,0.1183476105180411,0.24040000000000017,-0.16090000000000004,0.18,-0.39
